DATEPRD,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,BORE_OIL_VOL,AVG_WHP_P,AVG_ANNULUS_PRESS,ANNULUS_FILLED,WINDOW
2009-12-08,251.402225,107.06330979166667,5604.33,60.14534270833333,15.988063541666667,0,normal
2009-12-09,251.43529125,107.06461083333333,5601.13,60.32544729166667,16.000169583333335,0,normal
2009-12-10,251.66463520833332,107.06062958333334,5549.21,60.43513604166667,16.187956458333332,0,normal
2009-12-11,251.86241229166666,107.05532583333333,5480.45,60.767731875,16.269631666666665,0,normal
2009-12-12,251.79343020833332,107.05381020833333,5465.07,60.78865666666667,16.27408416666667,0,normal
2009-12-13,253.1857565876087,107.0400757498826,5049.73,62.04963962077391,15.70403597491739,0,normal
2009-12-14,252.1479175,107.04767041666666,5380.51,61.168686875,16.549372708333333,0,normal
2009-12-15,252.18680395833334,107.042715625,5366.63,61.15672125,16.374615625,0,normal
2009-12-16,251.86652354166668,107.04568645833334,5358.32,61.021691458333336,16.328148541666668,0,normal
2009-12-17,252.178949920821,107.0435182198787,5017.66,61.36551336717074,16.076538207751835,0,normal
2009-12-18,271.18872357637485,106.75214081586368,2516.72,88.10556112440895,12.292914519906283,0,normal
2009-12-20,252.49627135898365,106.98732026180053,4228.61,62.68311783779101,13.599436274499583,0,normal
2009-12-21,247.85264729166667,107.026446875,5347.19,57.651326875,16.138007291666668,0,normal
2009-12-22,247.0978625,107.031365625,5355.93,56.95769666666666,16.166763333333332,0,normal
2009-12-23,248.06578375,107.02522354166666,5153.65,58.310878333333335,16.314934166666667,0,normal
2009-12-24,248.5300225,107.02135291666667,5063.78,58.90686083333333,16.401801875,0,normal
2009-12-25,248.51700479166666,107.027373125,5164.96,58.844458333333336,16.278008958333334,0,normal
2009-12-26,248.71875208333333,107.03395916666666,5148.7,58.5788425,16.471987708333334,0,normal
2009-12-27,248.65064041666668,107.035895625,5098.58,58.44806645833334,16.391923125,0,normal
2009-12-28,248.47783375,107.03790833333333,5298.31,58.21266333333333,16.301016458333333,0,normal
2009-12-29,248.38747666666666,107.04270333333334,5281.46,58.13194145833333,16.25215645833333,0,normal
2009-12-30,248.350824375,107.04628770833334,5280.42,58.115375625,16.21098125,0,normal
2009-12-31,248.42246083333333,107.04874875,5243.21,58.108219375,16.266520625,0,normal
2010-01-01,248.27087958333334,107.05442916666667,5261.93,58.02858,16.168523125,0,normal
2010-01-02,248.13987833333334,107.05831729166667,5256.37,57.878998125,16.097961875,0,normal
2010-01-03,248.06805708333334,107.061969375,5227.61,57.57563916666667,16.271995416666666,0,normal
2010-01-04,248.10016979166667,107.06657979166667,5199.02,57.58130375,16.247145833333335,0,normal
2010-01-05,248.05076145833334,107.07150958333334,5206.38,57.562015833333334,16.251479166666666,0,normal
2010-01-06,248.050173125,107.07664354166667,5200.27,57.60449166666667,16.269242916666666,0,normal
2010-01-07,248.00722872340427,107.08178085106383,5189.62,57.423535531914894,16.37609404255319,0,normal
2010-01-08,247.9974259574468,107.08705574468085,5185.95,57.30747127659574,16.442721063829786,0,normal
2010-01-09,255.40790583120815,107.01040259694929,4034.53,67.37299083911545,15.066241709737476,0,normal
2010-01-10,248.43397361702128,107.07120106382979,5140.65,58.13493425531915,16.17799021276596,0,normal
2010-01-11,247.903004375,107.086594375,5157.86,57.143852708333334,16.539193541666666,0,normal
2010-01-12,247.7502025,107.095309375,5161.22,57.096601666666665,16.484324583333333,0,normal
2010-01-13,247.60891145833332,107.1049175,5136.39,56.92387875,16.435826875,0,normal
2010-01-14,247.24345541666668,107.11945979166667,5092.0,56.479090416666665,16.560001875,0,normal
2010-01-15,246.88378208333333,107.13375375,5033.93,56.01523229166666,16.848825625,0,normal
2010-01-16,246.51294354166666,107.151598125,4979.19,55.61057958333333,17.028006458333333,0,normal
2010-01-17,246.20528270833333,107.16607645833334,4905.73,55.085505625,17.398269375,0,normal
2010-01-18,246.05968458333334,107.18054291666667,4689.19,54.74300645833333,17.79101916666667,0,normal
2010-01-19,245.94495145833332,107.19174166666667,4647.39,54.52820895833333,18.140475208333335,0,normal
2010-01-20,245.77118833333333,107.205026875,4628.38,54.35313729166667,18.111824791666667,0,normal
2010-01-21,245.760560625,107.21577479166666,4586.62,54.106982708333334,18.273127916666667,0,normal
2010-01-22,245.86578208333333,107.223914375,4563.26,53.995121875,18.396762083333332,0,normal
2010-01-23,246.71684520833332,107.22532916666667,4010.69,54.8289225,18.6719925,0,normal
2010-01-24,247.1622625,107.24168895833333,4441.06,54.2399475,19.022790625,0,normal
2010-01-25,248.75791770833334,107.22639020833333,4596.67,54.56846625,19.321958333333335,0,normal
2010-01-26,253.9391555875908,107.1771037146991,3953.58,61.32839745262678,18.593674935772135,0,normal
2010-01-27,250.51896729166666,107.20844395833333,4419.93,56.364980208333336,19.560640833333334,0,normal
2010-01-28,248.75301708333333,107.24761166666667,4625.59,52.679706875,19.741846041666665,0,normal
2010-01-29,248.62483104166665,107.26446291666667,4705.52,51.767424375,20.03902,0,normal
2010-01-30,248.730560625,107.27569541666666,4720.13,51.33684520833334,20.176081458333332,0,normal
2010-01-31,249.07851354166667,107.28413791666667,4702.17,51.24616354166667,20.36009,0,normal
2010-02-01,249.613408125,107.2891025,4673.25,51.39463895833333,20.692991875,0,normal
2010-02-02,250.8011175,107.288536875,4544.83,52.6317075,20.848918125,0,normal
2010-02-03,251.90313166666667,107.27662333333333,4285.02,53.84901395833333,21.112734166666666,0,normal
2010-02-04,254.10536854166668,107.259246875,4111.36,57.06387125,21.100342916666666,0,normal
2010-02-05,252.86734,107.28336666666667,4257.01,55.20851625,21.278165416666667,0,normal
2010-02-06,253.167550625,107.289284375,4234.42,55.086855416666666,21.523377083333333,0,normal
2010-02-07,254.46994104166666,107.28278958333334,4140.35,56.0548725,21.898078125,0,normal
2010-02-08,252.971821875,107.30961770833333,4326.64,53.983513125,22.073921041666665,0,normal
2010-02-09,253.16264541666666,107.31474083333333,4300.52,53.873388125,22.208326666666668,0,normal
2010-02-10,253.48034416666667,107.31657458333333,4248.97,54.02887375,22.464318958333333,0,normal
2010-02-11,254.27715416666666,107.31399333333333,4106.17,54.51407604166667,22.59645520833333,0,normal
2010-02-12,256.964016875,107.290658125,3815.94,57.84974125,22.750520208333334,0,normal
2010-02-13,258.09332625,107.25676416666667,3737.49,59.46067375,22.544913541666666,0,normal
2010-02-16,253.49608604166667,107.2883975,4108.39,57.33497479166667,21.723027916666666,0,normal
2010-02-17,253.934,107.29840916666667,4040.4,56.895827708333336,22.667934166666665,0,normal
2010-02-18,259.906501509382,107.2432303162283,3211.46,63.26272590697075,20.647416860364935,0,normal
2010-02-19,254.16856479166665,107.33487854166667,4027.02,56.4593375,23.348398333333332,0,normal
2010-02-20,254.54588382978724,107.33695872340425,3945.82,55.9195529787234,23.72589595744681,0,normal
2010-02-21,254.94900083333334,107.34187416666667,4037.43,55.46832375,23.933412291666667,0,normal
2010-02-22,255.394600625,107.34757395833333,3994.39,55.21839,24.143656458333332,0,normal
2010-02-23,259.59669357863226,107.33026010222581,3461.1,59.60340286293548,23.80773304091613,0,normal
2010-02-24,256.375570625,107.35591354166667,3991.13,55.58192041666667,24.448002083333332,0,normal
2010-03-03,265.38058659574466,107.16888978723404,3466.01,69.36080063829787,23.378643404255318,0,normal
2010-03-04,256.52443708333334,107.28477520833333,4144.87,62.183336041666664,28.314153333333334,0,normal
2010-03-05,256.62906291666667,107.258215,4025.56,62.928857916666665,29.125034791666668,0,normal
2010-03-06,256.52900211284515,107.23984786314526,3444.62,63.129439975990394,29.4973493757503,0,normal
2010-03-09,251.62475145833332,107.26479166666667,4344.86,57.88540020833333,28.000357083333334,0,normal
2010-03-10,250.59783145833333,107.25570708333333,4258.59,56.87837604166667,29.030956041666666,0,normal
2010-03-11,254.03707223394008,107.20508591126504,3500.93,60.765584939171816,28.366529907633776,0,normal
2010-03-13,249.57442723404256,107.22567,3716.44,56.247989574468086,29.22520659574468,0,normal
2010-03-14,248.58954916666667,107.264540625,3801.87,53.963266041666664,29.632224166666667,0,normal
2010-03-15,248.35821979166667,107.293551875,3860.92,52.305323125,26.9586375,0,normal
2010-03-16,249.98037770833332,107.2912525,3717.81,53.30565541666667,25.537740833333334,0,normal
2010-03-17,249.33117208333334,107.31375541666667,3831.2,51.725240416666665,25.6474025,0,normal
2010-03-18,248.35435354166665,107.31548833333333,3926.86,50.502333541666665,25.559684166666667,0,normal
2010-03-19,247.75999604166665,107.303415,3887.46,50.13565375,25.355774583333332,0,normal
2010-03-20,247.15807479166668,107.29343458333334,3848.11,49.463015,25.423548958333335,0,normal
2010-03-21,246.56603854166667,107.28454791666667,3827.75,48.94263791666667,25.373421041666667,0,normal
2010-03-22,246.0237725,107.27565583333333,3454.15,48.83738,25.257747916666666,0,normal
2010-03-23,245.481925625,107.26929416666667,3413.36,48.427752291666664,25.11816875,0,normal
2010-03-24,245.86238770833333,107.28001791666667,3405.79,48.467313958333335,25.231390625,0,normal
2010-03-25,246.38931625,107.29436479166667,3426.37,48.39368833333333,25.47290375,0,normal
2010-03-26,246.65081916666668,107.30968083333333,3524.65,47.862444375,25.462229583333333,0,normal
2010-03-27,247.00827833333332,107.32265666666666,3587.86,47.401928958333336,25.746869166666666,0,normal
2010-03-28,247.2800218181818,107.33552772727273,3510.63,46.91045272727273,25.97796681818182,0,normal
2010-03-29,247.68270166666667,107.34554916666667,3739.71,46.562372708333335,26.22473875,0,normal
2010-03-30,248.35717916666667,107.35255583333333,3473.56,47.020195,26.140248541666665,0,normal
2010-03-31,248.9217134042553,107.35985170212766,3485.06,46.91521340425532,26.385377446808512,0,normal
2010-04-02,250.88923145833334,107.39059958333333,3407.69,48.305596666666666,25.451894583333335,0,normal
2010-04-03,255.1435892662468,107.3575233970851,3186.88,52.82722479057021,26.750112870685108,0,normal
2010-04-04,251.46080541666666,107.40351833333334,3495.15,47.55225958333333,28.21643,0,drift
2010-04-05,252.6385095744681,107.3988725531915,3428.88,48.45943468085106,28.496630425531915,0,drift
2010-04-06,254.033159375,107.39075458333333,3342.4,49.45814583333333,28.439224375,0,drift
2010-04-07,254.78995166666667,107.39200291666667,3330.01,49.3650675,28.849484166666667,0,drift
2010-04-08,255.338780625,107.396590625,3198.19,49.27914895833333,28.951259375,0,drift
2010-04-09,255.85836354166668,107.39767166666667,3170.37,49.347258333333336,29.056166041666668,0,drift
2010-04-10,255.399305,107.38033041666667,3148.09,49.31530083333333,28.881741458333334,0,drift
2010-04-11,254.714480625,107.363859375,3124.35,49.20580520833333,28.588488958333333,0,drift
2010-04-12,254.09617666666668,107.3506425,3107.58,48.937620833333334,28.273987083333335,0,drift
2010-04-13,253.47145104166665,107.342165625,3100.02,48.487033958333335,27.93076875,0,drift
2010-04-14,252.74809770833335,107.334271875,3215.36,48.066406666666666,27.79624125,0,drift
2010-04-15,251.98458208333332,107.32852083333333,3220.01,47.589436875,27.514343333333333,0,drift
2010-04-16,251.03967604166667,107.32445479166667,3258.75,46.964850625,27.278295208333333,0,drift
2010-04-17,254.2791415865245,107.28423012334288,2865.27,51.160479388638485,26.14338836447691,0,drift
2010-04-18,250.41102354166668,107.30287729166666,3150.88,47.44936625,26.8662825,0,drift
2010-04-19,249.18785875,107.292633125,3190.98,46.79057104166667,26.627875625,0,drift
2010-04-20,247.289051875,107.28980604166667,3403.93,45.46237125,26.256881458333332,0,drift
2010-04-21,246.405213125,107.28092854166667,2968.51,44.87567791666667,26.02595375,0,drift
2010-04-22,245.453566875,107.268416875,2949.86,44.70789270833333,25.832571666666666,0,drift
2010-04-23,244.20229770833333,107.2554825,2903.27,44.401403333333334,25.491465625,0,drift
2010-04-24,252.838461875,107.17304541666667,2516.03,53.350403125,24.920161041666667,0,drift
2010-04-25,258.294194375,107.11237,2154.23,58.768431666666665,23.964949166666667,0,drift
2010-04-26,269.75871958333335,106.99409291666667,1635.39,66.61009770833333,17.666407291666665,0,drift
2010-04-27,254.95297770833332,107.221715,2507.96,53.95192125,25.749052083333332,0,drift
2010-04-28,268.374181875,107.06413020833334,1793.49,66.66185645833333,20.773911666666667,0,drift
2010-04-29,265.35353729166667,107.14538645833333,2119.15,61.224207291666666,20.675931041666665,0,drift
2010-04-30,257.1144389583333,107.28347166666667,2574.11,54.01851416666667,26.417912083333334,0,drift
2010-05-01,257.74494854166664,107.28727458333333,2587.54,53.867454375,26.668477916666667,0,drift
2010-05-02,257.78144395833334,107.29926541666667,2641.29,53.07114895833333,27.040928541666666,0,drift
2010-05-03,257.64068395833334,107.30084479166666,2658.88,52.55518416666666,27.102654166666667,0,drift
2010-05-05,259.1961175,107.3195775,2573.93,54.16065458333333,27.145088125,0,drift
2010-05-06,259.75334895833333,107.31446645833333,2530.85,54.61979791666667,27.658525,0,drift
2010-05-07,260.28127125,107.31451291666667,2493.99,54.60581875,27.870404375,0,drift
2010-05-08,260.9001875,107.31569791666666,2482.15,54.38731333333333,28.002797916666665,0,drift
2010-05-09,261.44390979166667,107.31907395833333,2474.84,54.418345625,28.151692291666667,0,drift
2010-05-10,262.00366916666667,107.32353895833333,2766.03,54.499692083333336,28.137015208333334,0,drift
2010-05-11,262.68632479166666,107.32526479166667,2748.61,54.634373125,28.389066041666666,0,drift
2010-05-12,263.4684633333333,107.32372458333333,2712.34,54.975363333333334,28.470809166666665,0,drift
2010-05-13,263.89535458333336,107.33052875,2666.04,55.00709666666667,28.6489625,0,drift
2010-05-14,264.48678479166665,107.33474291666667,2701.72,55.189827916666665,28.70457645833333,0,drift
2010-05-15,265.05233936170214,107.3378374468085,2696.78,55.136313191489364,28.99822,0,drift
2010-05-16,265.66935625,107.34037770833334,2685.18,54.98104875,29.164587291666667,0,drift
2010-05-17,266.25667833333335,107.34390875,2669.66,55.06444375,29.292062708333333,0,drift
2010-05-18,267.22427625,107.34092,2640.27,55.83601916666667,29.525760208333335,0,drift
2010-05-19,268.338905625,107.334845,2573.72,56.66727541666667,29.656656458333334,0,drift
2010-05-20,269.4409733333333,107.33056020833334,2549.16,57.247756458333335,29.698412083333334,0,drift
2010-05-21,270.51983583333333,107.32505729166667,2520.76,57.91492958333333,29.299811666666667,0,drift
2010-05-22,271.37272416666667,107.32401625,2503.59,58.428143125,26.93286125,0,drift
2010-05-23,271.9153145833333,107.32835375,2500.34,58.50798354166667,27.083618125,0,drift
2010-05-24,272.45505333333335,107.33307645833334,2496.19,58.75159145833333,27.001074166666665,0,drift
2010-05-25,273.10171916666667,107.33566229166667,2483.03,58.945028541666666,27.101904166666667,0,drift
2010-05-26,273.69035041666666,107.33898354166666,2475.77,59.13481708333333,27.347423541666668,0,drift
2010-05-27,274.04913458333334,107.33922270833334,2420.87,59.36171916666667,27.509953125,0,drift
2010-05-28,276.9629702181461,107.31960946131547,2013.37,61.440898064312606,25.733330855406024,0,drift
2010-05-29,274.20306270833333,107.356725625,2455.94,58.86055854166667,28.135343958333333,0,drift
2010-05-30,276.01006875,107.329949375,2345.76,61.18024166666667,27.615309375,0,drift
2010-05-31,295.84697604166666,107.03999041666667,1522.45,81.40694916666666,19.730552916666667,0,drift
2010-06-01,292.41923083333336,107.09411645833333,1812.37,78.225646875,22.067215833333332,0,drift
2010-06-02,279.8853897916667,107.2963325,2421.43,65.00337083333334,27.360818333333334,0,drift
2010-06-03,279.3810316666667,107.29769729166667,2404.05,64.32508708333333,27.704302916666666,0,drift
2010-06-04,279.57798770833335,107.30480291666667,2384.74,64.05598291666666,27.958747083333332,0,drift
2010-06-05,279.8906025,107.30978104166667,2349.81,63.909011875,28.12661125,0,drift
2010-06-06,280.1556189583333,107.31546125,2343.56,63.742935208333336,28.209655208333334,0,drift
2010-06-07,280.26921104166667,107.31974708333334,2380.74,63.281374375,28.434009791666668,0,drift
2010-06-08,280.30925041666666,107.32284583333333,2384.64,63.205880625,28.640923541666666,0,drift
2010-06-09,280.1477860416667,107.32390083333334,2381.92,62.735249375,28.534701666666667,0,drift
2010-06-10,280.19714395833336,107.32209791666666,2377.7,62.61437166666666,28.545821041666667,0,drift
2010-06-11,280.201673125,107.32303479166667,2420.55,62.43513,28.620150416666668,0,drift
2010-06-12,280.1386391666667,107.32222375,2408.2,62.39765166666667,28.379862083333332,0,drift
2010-06-13,279.16933666666665,107.3368125,2434.38,61.17239291666667,28.726813958333334,0,drift
2010-06-14,279.2943062444505,107.33791903880424,2391.83,61.49629262570987,28.672511633406078,0,drift
2010-06-15,280.01325625,107.32576833333333,2383.61,62.25338833333333,28.524832708333335,0,drift
2010-06-16,280.72537708333334,107.31361229166667,2353.23,63.106740625,28.46339875,0,drift
2010-06-17,280.168830625,107.32398833333333,2377.86,62.16803083333333,28.623449166666667,0,drift
2010-06-18,280.250155,107.32423,2370.38,62.203108541666666,28.357581458333332,0,drift
2010-06-19,285.7647354214372,107.25560544705807,1944.86,67.41954470037173,24.941117666994725,0,drift
2010-06-20,279.19947041666666,107.36050020833333,2342.72,60.12746125,28.756911458333335,0,drift
2010-06-21,279.161695,107.35629125,2347.6,60.184038541666666,29.290514583333334,0,drift
2010-06-22,279.6846433333333,107.34541791666666,2329.46,60.778354375,29.24360666666667,0,drift
2010-06-23,280.15347520833336,107.337375625,2314.21,61.37778083333333,29.139970833333333,0,drift
2010-06-24,280.642431875,107.32702854166666,2312.64,61.75430333333333,29.14215,0,drift
2010-06-25,280.6091529166667,107.31709229166667,2284.2,61.78215895833333,28.998911875,0,drift
2010-06-26,280.7246239583333,107.31479395833334,2281.66,61.709018125,29.008180416666665,0,drift
2010-06-27,280.67656208333335,107.31243354166666,2277.83,61.89988520833333,28.79879229166667,0,drift
2010-06-28,280.8941785416667,107.31278125,2271.85,61.92997770833333,28.838119791666667,0,drift
2010-06-29,281.086125,107.312165625,2266.84,61.828475833333336,28.901213125,0,drift
2010-06-30,281.290853125,107.31232895833334,2262.5,61.584248333333335,29.031925625,0,drift
2010-07-01,281.35335583333335,107.31014791666666,2254.67,61.87559291666667,28.870554583333334,0,drift
2010-07-02,281.0999825,107.31146666666666,2257.16,61.52378770833333,28.859280208333335,0,drift
2010-07-03,273.1631904166667,107.43200854166666,2574.63,51.218363125,26.97101875,0,drift
2010-07-04,271.7962689583333,107.45011625,2607.44,49.49922895833333,25.595346458333335,0,drift
2010-07-05,271.589225,107.45860166666667,2617.56,48.621816458333335,25.782132083333334,0,drift
2010-07-06,271.60107666666664,107.46292354166667,2625.72,47.898625625,26.105228125,0,drift
2010-07-07,271.6342114583333,107.46678,2544.95,47.76154208333333,26.182705416666668,0,drift
2010-07-08,271.793601875,107.46732613541667,2553.36,47.34113979166667,26.3164825,0,drift
2010-07-09,271.94894458333334,107.46732613541667,2555.11,47.062684375,26.550747708333333,0,drift
2010-07-10,278.1548880709782,107.40226458463445,1939.01,52.48523352841089,23.89254650496522,0,drift
2010-07-11,272.995045625,107.46732613541667,2424.14,46.866807916666666,26.880905416666668,0,drift
2010-07-12,276.10576979166666,107.44108791666666,2269.88,50.58750520833333,27.09617104166667,0,drift
2010-07-13,282.698573125,107.325028125,1826.45,58.66446729166667,25.704040625,0,drift
2010-07-14,282.64470916666664,107.31703041666667,1827.73,58.92016375,25.555154791666666,0,drift
2010-07-15,282.560869375,107.31321708333333,1826.06,59.176356041666665,25.344904791666668,0,drift
2010-07-16,282.58217291666665,107.30802770833333,1823.13,59.326508125,25.094488125,0,drift
2010-07-17,282.61154833333336,107.30391375,1815.13,59.35474833333333,25.144131041666668,0,drift
2010-07-18,282.683889375,107.29934520833334,1806.68,59.367608958333335,25.178627708333334,0,drift
2010-07-19,282.69368625,107.29522604166667,1802.24,59.277693125,25.367566875,0,drift
2010-07-20,282.5649852083333,107.2923625,1801.56,59.32218270833334,25.374350833333335,0,drift
2010-07-21,282.613485,107.28790416666666,1792.8,59.32544708333333,25.44616875,0,drift
2010-07-22,282.64768895833333,107.282680625,1784.02,59.22619229166666,25.220058333333334,0,drift
2010-07-23,282.65166604166666,107.28070541666666,1862.91,59.206695208333336,25.255499375,0,drift
2010-07-24,282.65325229166666,107.27948354166666,1864.5,59.238570625,25.480388125,0,drift
2010-07-25,282.7198425,107.27877625,1864.86,59.36582541666667,25.410078958333333,0,drift
2010-07-26,282.820379375,107.27560229166667,1857.44,59.212083125,23.939897291666668,0,drift
2010-07-27,282.78390729166665,107.274265,1859.6,59.344659375,25.133415,0,drift
2010-07-28,282.83396416666665,107.27180125,1857.2,59.16497020833334,25.309939166666666,0,drift
2010-07-29,282.868946875,107.27096875,1854.41,59.18022,25.12089,0,drift
2010-07-30,283.0760875,107.26619541666666,1846.25,59.45030416666667,24.920224375,0,drift
2010-07-31,283.1538233333333,107.26288020833333,1843.09,59.57316895833333,25.068093958333332,0,drift
2010-08-01,283.2274639583333,107.26057958333334,1840.05,59.541438541666665,25.174245833333334,0,drift
2010-08-02,283.1121341666667,107.260600625,1845.51,59.729001458333336,25.083238125,0,drift
2010-08-03,283.03190041666664,107.260405,1842.67,59.88482208333333,25.115897083333333,0,drift
2010-08-04,283.06612020833336,107.25927354166667,1841.26,59.779364375,25.239987916666667,0,drift
2010-08-05,284.6940081418905,107.24997289070934,1571.99,60.15312777829056,23.54027725089515,0,drift
2010-08-06,282.69448166666666,107.28771333333333,1795.62,58.49415520833333,25.930842291666668,0,drift
2010-08-07,286.84558786828,107.23771261347555,1497.63,61.67652114232889,22.49502910945778,0,drift
2010-08-08,282.8808470833333,107.28652729166667,1800.73,58.31833145833333,25.658228958333332,0,drift
2010-08-09,282.8701077083333,107.28277416666667,1813.43,58.561892291666666,25.86965875,0,drift
2010-08-10,282.9763972916667,107.279440625,1819.75,58.76967583333333,25.7362175,0,drift
2010-08-11,283.0092695833333,107.27694958333333,1821.23,58.669865625,25.713078333333332,0,drift
2010-08-12,282.99176270833334,107.2742275,1818.76,58.826779583333334,25.507284583333334,0,drift
2010-08-13,282.9470891666667,107.271990625,1820.43,58.56357895833333,25.246077291666666,0,drift
2010-08-14,282.9505825,107.26895145833333,1821.21,58.50752729166667,25.430407916666667,0,drift
2010-08-15,283.45310482946445,107.26547126317845,1728.56,59.0877552229397,25.26008644613404,0,drift
2010-08-29,301.5204796382979,106.83834565957447,1070.35,84.38783108510638,2.493880638297872,0,drift
2010-08-30,299.9481525,106.94077208333333,1242.2,84.87463854166667,11.324139583333332,0,drift
2010-08-31,301.90797291666667,106.90351645833333,1125.98,87.16642208333333,12.581263333333334,0,drift
2010-09-01,302.64693806434644,106.86057634059325,983.23,87.01283135173365,10.716207138774344,0,drift
2010-09-02,286.790205625,107.15346270833334,1940.09,70.12866479166667,21.82637875,0,drift
2010-09-03,284.1742725,107.20856104166667,2007.25,66.36029145833334,25.092688125,0,drift
2010-09-04,282.11508729166667,107.24907270833333,2080.81,62.994737916666665,26.74680375,0,drift
2010-09-05,281.6915925,107.2591125,2071.12,61.80144583333333,27.4892525,0,drift
2010-09-06,281.7663670833333,107.26075791666666,2041.11,61.388762916666664,27.772540208333332,0,drift
2010-09-07,281.90042625,107.25920875,2037.38,61.2252175,27.82602875,0,drift
2010-09-08,282.0684795833333,107.256951875,2016.26,60.926189791666665,27.981900416666665,0,drift
2010-09-09,282.389815,107.253835625,2000.42,60.725138333333334,28.180418958333334,0,drift
2010-09-10,282.50113416666665,107.252475625,1893.54,60.326960625,28.402952291666665,0,drift
2010-09-11,282.3156358333333,107.2544675,1907.68,59.504941458333334,28.794645833333334,0,drift
2010-09-12,276.72307166666667,107.35023854166667,2023.3,51.72644708333333,30.019828125,0,drift
2010-09-13,276.299638125,107.36802354166667,1968.77,50.885910833333334,28.090213333333335,0,drift
2010-09-14,275.09626875,107.38667625,2038.68,48.62125520833333,28.022838125,0,drift
2010-09-15,274.68244458333334,107.40260229166667,2055.21,47.273257083333334,28.449194791666667,0,drift
2010-09-16,275.0958031914894,107.40067276595745,2047.27,46.97080404255319,28.49668170212766,0,drift
2010-09-17,275.57278808510637,107.38401680851064,2048.29,46.17183255319149,28.782771489361703,0,drift
2010-09-18,282.67855241745775,107.28690182851555,1452.33,52.01959787744445,25.10319965517778,0,drift
2010-09-19,275.8654002083333,107.37721541666667,1870.38,45.008295625,28.403298125,0,drift
2010-09-20,279.42219345054315,107.3400111442206,1456.41,49.22335436044494,26.82973277849175,0,drift
2010-09-24,274.53673219218246,107.343654220315,1827.69,59.070583320897775,11.089254110781276,0,drift
2010-09-25,267.08074875,107.46732613541667,2119.34,55.09092104166667,19.99838125,0,drift
2010-09-26,268.50918877750183,107.46732613541667,1959.45,55.693608135182195,20.046880061394262,0,drift
2010-09-27,266.34830354166667,107.46732613541667,2083.05,53.46831604166667,21.929251458333333,0,drift
2010-09-28,266.7956639583333,107.46732613541667,2048.5,53.227115625,22.285118333333333,0,drift
2010-09-29,267.0220654166667,107.46732613541667,2023.29,52.77241,22.47581041666667,0,drift
2010-10-01,276.82210395833334,107.336223125,1549.02,57.540890833333336,14.811158541666666,0,drift
2010-10-02,267.9231991666667,107.46732613541667,1975.26,52.648147916666666,22.018536458333333,0,drift
2010-10-03,271.39241979166667,107.46407520833333,1895.18,55.144002916666665,22.6454425,0,drift
2010-10-04,279.90127416666667,107.362969375,1400.07,61.4895025,20.96971875,0,drift
2010-10-05,284.4167052083333,107.25907083333334,1145.88,63.38717895833334,17.10199125,0,drift
2010-10-06,273.0286185416667,107.439489375,1836.44,55.75870020833333,22.9161375,0,drift
2010-10-07,272.570135625,107.44251395833334,1846.83,55.12626645833333,23.244958958333335,0,drift
2010-10-08,281.60419911958644,107.31298218338038,876.19,61.89753451502116,17.117805706718276,0,drift
2010-10-09,272.95761791666666,107.4258675,1790.64,54.64780833333333,22.892735,0,drift
2010-10-10,272.75798583333335,107.40369291666667,1778.2,54.510514375,23.286308333333334,0,drift
2010-10-11,253.85198276595744,105.57433902849137,1764.81,54.269222978723406,23.37899510638298,0,drift
