Time_Index,Drift_Type,Top_Features,Errors
1543,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2178.1503103087935), np.float64(487.02443653230773), np.float64(291.1092765843555)]"
1544,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2178.2480379439658), np.float64(486.7885715234071), np.float64(291.53121300665816)]"
1545,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2180.2593067215967), np.float64(486.83617125494646), np.float64(291.9991921496683)]"
1546,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2180.3489990343855), np.float64(486.8260915266028), np.float64(292.245852694259)]"
1547,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2181.4328792957904), np.float64(487.1421296293521), np.float64(292.05598541114296)]"
1548,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2180.956631235623), np.float64(487.14600998704583), np.float64(292.0116025637826)]"
1549,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2181.7798042315735), np.float64(487.1642477122422), np.float64(291.963948249824)]"
1550,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2181.486554975517), np.float64(487.2034922700212), np.float64(292.0494238121265)]"
1551,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2182.3540633907223), np.float64(487.2358895805543), np.float64(291.95179263407175)]"
1552,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2182.7187113189634), np.float64(487.1190467958771), np.float64(291.8225700548332)]"
1553,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2183.307168538443), np.float64(486.9503233545753), np.float64(291.78809413432566)]"
1554,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2183.0849205346167), np.float64(486.84263777167473), np.float64(291.8526719102732)]"
1555,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2182.890037810855), np.float64(486.85036571995334), np.float64(291.9470342990939)]"
1556,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2183.9856869302807), np.float64(486.82961683445467), np.float64(291.8432137806361)]"
1557,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2183.248436541273), np.float64(486.81682874847354), np.float64(291.86474473142096)]"
1558,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2183.547505704447), np.float64(486.86717450869526), np.float64(291.9181514853668)]"
1559,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2183.564512024878), np.float64(486.79412043222817), np.float64(291.92740732799433)]"
1560,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2183.6544977101885), np.float64(486.7529835451299), np.float64(291.97072660412)]"
1561,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2183.4964607775883), np.float64(486.710410177237), np.float64(291.97863835022287)]"
1562,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2183.3304721783506), np.float64(486.70853001046), np.float64(292.0593491476156)]"
1563,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2183.5862796020197), np.float64(486.64665791530325), np.float64(291.89611856964336)]"
1564,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2182.986055512661), np.float64(486.59582759328094), np.float64(291.9201981438051)]"
1565,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2183.020629951976), np.float64(486.61063355540347), np.float64(291.9512728792221)]"
1566,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2183.2307764234033), np.float64(486.5640455492779), np.float64(291.82520058092007)]"
1567,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2182.858895159207), np.float64(486.52993916127355), np.float64(291.8047881136939)]"
1568,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2182.9252846389086), np.float64(486.5401442186479), np.float64(291.82744370692626)]"
1569,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2182.7635315972975), np.float64(486.5808561184064), np.float64(291.93464091764156)]"
1570,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2183.333104194278), np.float64(486.55227913083775), np.float64(291.76335259826044)]"
1571,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2182.9746023969433), np.float64(486.4535789602828), np.float64(291.6892122312448)]"
1572,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2182.9072144377824), np.float64(486.3884826160767), np.float64(291.68437634301085)]"
1573,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2182.77344971925), np.float64(486.3803693619493), np.float64(291.7115565966314)]"
1574,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2182.6651457237126), np.float64(486.4544510176796), np.float64(291.7358411408099)]"
1575,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2182.8630661354164), np.float64(486.48426661166707), np.float64(291.53555431119446)]"
1576,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2182.721390408734), np.float64(486.4833725857223), np.float64(291.6353460431289)]"
1577,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2183.896919373324), np.float64(486.44123106560266), np.float64(291.7055865993413)]"
1578,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2183.8815203320746), np.float64(486.3651385585821), np.float64(291.68357236842246)]"
1579,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2183.6184152485507), np.float64(486.43098174403656), np.float64(291.8739777670568)]"
1580,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2184.0810503615435), np.float64(486.41796336989944), np.float64(291.7205033243555)]"
1581,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2183.7589216464303), np.float64(486.3330371497931), np.float64(291.6438251957949)]"
1582,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2183.6572390614147), np.float64(486.2370295821309), np.float64(291.58345816774107)]"
1583,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2183.042173691964), np.float64(486.23471404213916), np.float64(291.72407703822716)]"
1584,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2183.5968977305793), np.float64(486.2669021256215), np.float64(291.69218828354775)]"
1585,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2183.220252162169), np.float64(486.29823833887104), np.float64(291.64296824731775)]"
1586,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2183.165932573954), np.float64(486.3661090332547), np.float64(291.6725978775373)]"
1587,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2183.0547635197536), np.float64(486.3931545024704), np.float64(291.70331832814065)]"
1588,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2185.3885834170587), np.float64(486.4675067236264), np.float64(291.7718862444485)]"
1589,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2186.6275973843904), np.float64(486.45252332374196), np.float64(291.75202828931424)]"
1590,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2186.9811480568596), np.float64(486.44630971842554), np.float64(291.7591987137046)]"
1591,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2163.344344879701), np.float64(485.72879111319725), np.float64(297.0977082923837)]"
1592,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2232.0874044426764), np.float64(467.48982435413046), np.float64(284.0714103389522)]"
1593,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2143.7657919697226), np.float64(484.02893070755516), np.float64(286.25937375457926)]"
1594,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2205.8844162702558), np.float64(484.2485318765549), np.float64(290.57700963287925)]"
1595,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2205.8107951427096), np.float64(487.4722179360774), np.float64(286.5458407219004)]"
1596,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2222.1407880284846), np.float64(487.19598394425884), np.float64(286.97830862161743)]"
1597,Environmental Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2237.9440216320922), np.float64(486.3822874400904), np.float64(290.0696777243306)]"
1598,Environmental Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2258.1666072754033), np.float64(480.5526574471511), np.float64(294.543969826675)]"
1599,Environmental Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2275.23470474844), np.float64(475.16416975569865), np.float64(298.23123442726603)]"
1600,Environmental Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2284.0609489988656), np.float64(472.59958807354894), np.float64(300.2696174178249)]"
1601,Environmental Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2296.3582378376095), np.float64(467.0562341212811), np.float64(302.3836089615048)]"
1602,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2296.219361181242), np.float64(467.1862298382891), np.float64(302.45257141219747)]"
1603,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2295.6787701207822), np.float64(467.4422559978757), np.float64(302.47656391089953)]"
1604,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2296.0660812269834), np.float64(467.62348702491664), np.float64(302.64124631101856)]"
1605,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2295.537212579641), np.float64(467.36343326576014), np.float64(302.43231562447164)]"
1606,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2294.740032562949), np.float64(467.7252883385978), np.float64(302.46688336130603)]"
1607,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2294.6943364134213), np.float64(467.6456174985624), np.float64(302.50747835462784)]"
1608,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2294.3286961830336), np.float64(467.87045240584837), np.float64(302.4901356962283)]"
1609,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2294.1763791810763), np.float64(467.9530140530146), np.float64(302.4721599279525)]"
1610,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2293.9898139680126), np.float64(468.1997323121212), np.float64(302.53612847829487)]"
1611,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2293.6155901858615), np.float64(468.15714348754), np.float64(302.5032044229252)]"
1612,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2297.3685424947666), np.float64(470.4585646095954), np.float64(303.94992577575505)]"
1613,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2101.3708826975826), np.float64(494.84616050532566), np.float64(309.8681204198785)]"
1614,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2297.4879867748573), np.float64(515.6088662875809), np.float64(303.6921419438247)]"
1615,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2079.0569254227385), np.float64(477.9763750002288), np.float64(281.3197495520739)]"
1616,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2088.005417806016), np.float64(467.29864975011213), np.float64(295.01481216765444)]"
1617,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2024.2528053424867), np.float64(448.99734229630457), np.float64(264.1505488003858)]"
1618,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2009.4857141203386), np.float64(431.9752703361357), np.float64(228.63362432536596)]"
1619,Environmental Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1998.2161722540138), np.float64(418.4640707206424), np.float64(209.9173904999046)]"
1620,Environmental Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1974.4609111601749), np.float64(405.93128029489407), np.float64(190.29826007219305)]"
1621,Environmental Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(1944.0618280486683), np.float64(393.6578066743388), np.float64(175.61032045971743)]"
1622,Environmental Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2519.327915077552), np.float64(373.93203415242704), np.float64(192.38976258465067)]"
1623,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2123.191675939146), np.float64(390.3128162665929), np.float64(207.8296007456438)]"
1624,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2352.7504176345747), np.float64(384.27076011993665), np.float64(241.38346576147615)]"
1625,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2203.430060697702), np.float64(426.2403947664808), np.float64(218.80229921091004)]"
1626,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2223.7704918518903), np.float64(440.61163561269007), np.float64(235.90802896804067)]"
1627,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2212.0435801669), np.float64(452.6001390157), np.float64(258.6428393463471)]"
1628,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2198.973089016593), np.float64(463.0061014011221), np.float64(277.0960348564515)]"
1629,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2190.468848404769), np.float64(472.7427400107881), np.float64(287.7374074728621)]"
1630,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2187.8252816975746), np.float64(479.38401863134743), np.float64(291.5936304119135)]"
1631,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2195.5007166546666), np.float64(484.82884751125346), np.float64(292.2928193493118)]"
1632,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2188.8505032557036), np.float64(485.31724936562205), np.float64(291.23002281589874)]"
1633,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2192.5244790177176), np.float64(485.2197780821301), np.float64(291.19850464999934)]"
1634,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2193.634168517864), np.float64(485.25177506888133), np.float64(291.306112736963)]"
1635,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2208.3607508725627), np.float64(484.0400187527977), np.float64(291.81734456934913)]"
1636,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2166.683525163374), np.float64(484.4637671025339), np.float64(293.3992084245991)]"
1637,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2197.4724728947613), np.float64(486.04740387201946), np.float64(288.7057384755096)]"
1638,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2147.0584297930636), np.float64(483.24917628647216), np.float64(287.76282838139275)]"
1639,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2212.69380638815), np.float64(482.56630983055857), np.float64(292.4199298862684)]"
1640,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2208.4134204264733), np.float64(482.3503350313125), np.float64(291.0970138221437)]"
1641,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2194.740469446925), np.float64(486.2687866052121), np.float64(289.3783578819311)]"
1642,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2194.3761392973915), np.float64(485.9634024618966), np.float64(289.6482623506866)]"
1643,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2193.5375544289186), np.float64(485.07101149406765), np.float64(290.44653807301927)]"
1644,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2194.5704931836017), np.float64(484.5580803957808), np.float64(291.17890171972726)]"
1645,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2196.0214067691945), np.float64(483.98516990840847), np.float64(291.6956417666653)]"
1646,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2198.1826451961333), np.float64(484.198245194241), np.float64(291.8482791242876)]"
1647,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2195.4046220139503), np.float64(484.86311919428874), np.float64(291.5135010492262)]"
1648,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2184.8708068202513), np.float64(486.038803995375), np.float64(290.22221853928113)]"
1649,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2187.878338444838), np.float64(486.2397393912817), np.float64(290.8435783587135)]"
1650,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2191.9823406242435), np.float64(486.0739196865021), np.float64(291.50318054154235)]"
1651,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2191.9387964465254), np.float64(486.23009511957645), np.float64(291.32844286990724)]"
1652,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2190.8068237162884), np.float64(486.3703468606374), np.float64(291.46435394554044)]"
1653,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2191.0486124290915), np.float64(486.46586646044835), np.float64(291.4252207425463)]"
1654,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2190.054998134053), np.float64(486.67888212929773), np.float64(291.62958718099964)]"
1655,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2190.185281836753), np.float64(486.94619721679885), np.float64(291.6645807744761)]"
1656,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2189.19272762929), np.float64(487.24282362203104), np.float64(291.7071535619157)]"
1657,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2190.0786055673498), np.float64(487.4380919805434), np.float64(291.9011370741686)]"
1658,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2190.224506201882), np.float64(487.56469646724906), np.float64(292.01421391069596)]"
1659,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2189.7431193954353), np.float64(487.8031222004205), np.float64(292.3767186017246)]"
1660,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2190.401418337472), np.float64(487.8891045597187), np.float64(292.3207875741308)]"
1661,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2190.0984921836553), np.float64(487.79955462902734), np.float64(292.14593176831676)]"
1662,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2190.100705572312), np.float64(487.8069061829797), np.float64(292.35827748272357)]"
1663,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2190.852583354118), np.float64(487.80298226455443), np.float64(292.3299041301822)]"
1664,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2191.342469720252), np.float64(487.6562157725036), np.float64(291.9547009248054)]"
1665,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2191.1189650109764), np.float64(487.5319188581633), np.float64(291.89905785573706)]"
1666,Sensor Drift,"['AVG_DOWNHOLE_TEMPERATURE', 'BORE_OIL_VOL', 'DP_CHOKE_SIZE']","[np.float64(2191.066522490582), np.float64(487.5110461708449), np.float64(291.98899959923574)]"
